chr15	50422610	50424345	-	57	48
chr16	81648297	81648782	+	57	54
chr17	1518107	1518439	-	57	53
chr17	29066294	29070844	-	57	48
chr19	17220386	17225496	+	57	44
chr20	35950615	35953543	-	57	49
chr21	5038784	5041901	+	57	51
chr1	91752692	91753370	+	56	44
chr1	149827374	149832653	+	56	45
chr2	65276053	65281638	+	56	52
chr3	15275653	15277187	+	56	52
chr3	167663157	167667798	-	56	50
chr3	196740531	196747041	-	56	49
chr4	77862145	77862804	+	56	51
chr4	189333467	189338479	-	56	36
chr5	115198183	115202505	-	56	51
chr5	177456299	177456604	+	56	50
chr6	358134	360670	+	56	52
chr6	144853191	144856830	+	56	48
chr7	67857412	67968067	+	56	54
chr7	74789413	74795706	+	56	53
chr7	101709488	101759006	+	56	42
chr7	155710738	155722619	+	56	49
chr8	9700148	9715550	+	56	49
chr8	27275244	27283693	-	56	46
chr11	315784	318136	+	56	46
chr13	41383668	41384667	-	56	52
chr14	68042724	68045790	+	56	49
chr14	75291250	75294074	-	56	50
chr15	78908322	78909475	-	56	51
chr16	47081641	47083191	-	56	52
chr19	12919710	12922226	-	56	49
chr22	39522694	39527261	+	56	49
chr22	39523788	39526897	-	56	50
chrX	14244279	14245386	+	56	52
chr1	33127514	33128462	+	55	50
chr2	43311176	43319224	-	55	46
chr2	109769750	109773305	+	55	46
chr3	37375739	37379279	+	55	52
chr5	10697800	10698959	+	55	50
chr5	141633356	141633791	+	55	53
chr7	44987144	44988578	+	55	47
chr7	105355621	105359329	+	55	52
chr7	156970871	156973664	+	55	55
chr8	9759360	9764726	+	55	51
chr8	34456153	34456423	-	55	54
chr9	120900069	120902044	-	55	45
chr9	126892912	126893059	-	55	51
chr10	12257752	12268301	-	55	48
chr10	27547148	27552890	+	55	42
chr11	14436279	14440439	-	55	36
chr11	107304981	107311946	-	55	45
chr11	118793319	118796215	+	55	43
chr12	31838912	31843410	-	55	42
chr12	52021232	52022526	+	55	38
chr13	45300047	45300437	-	55	50
chr14	49623532	49624956	+	55	50
chr14	68083295	68089434	+	55	48
chr16	138753	141087	+	55	48
chr16	28094766	28097329	-	55	52
chr16	88800868	88803512	-	55	51
chr19	4401743	4422718	-	55	44
chr20	50885455	50888807	+	55	51
chr22	37776076	37778618	+	55	50
chr1	156457141	156458104	+	54	45
chr1	158991231	158994480	+	54	43
chr2	152740038	152744848	+	54	45
chr3	49023597	49024317	+	54	46
chr4	13422573	13430566	-	54	47
chr5	31448575	31464252	-	54	45
chr5	172238885	172245190	-	54	46
chr5	180742351	180784679	-	54	48
chr6	24789850	24793326	-	54	46
chr6	28869518	28884708	-	54	42
chr6	158635826	158636462	-	54	48
chr7	111911971	111940940	-	54	39
chr8	21825330	21898165	-	54	34
chr9	63677374	63677625	+	54	51
chr9	67009118	67009377	+	54	52
chr10	132393248	132397123	-	54	50
chr11	47608355	47610570	+	54	47
chr14	67896092	67899569	+	54	47
chr14	91259390	91263213	-	54	50
chr15	100550226	100553295	-	54	46
chr16	2532759	2537843	+	54	48
chr17	1406561	1411578	-	54	42
chr17	29556278	29559467	-	54	44
chr17	42194612	42198980	-	54	39
chr19	6857606	6860314	+	54	43
chr19	43619713	43621510	+	54	47
chr20	5641808	5648003	-	54	42
chrX	71021384	71035016	-	54	43
chrX	80075044	80076002	+	54	48
chrX	118691464	118697084	+	54	51
chrY	1232951	1244581	+	54	35
KI270742.1	62062	161331	-	54	50
chr1	15523788	15526281	+	53	46
chr1	19330958	19338757	+	53	52
chr1	35169127	35175946	-	53	46
chr1	155943103	155946284	-	53	49
chr1	193286638	193288823	+	53	44
chr2	227564707	227569289	+	53	46
chr3	32717596	32730444	+	53	43
chr5	14621324	14625073	+	53	44
chr5	80904412	80923917	+	53	33
chr5	172276665	172280469	+	53	46
chr6	43224973	43225609	-	53	50
chr7	48087697	48088592	-	53	47
chr7	70646294	70689636	+	53	38
chr7	155655534	155655943	-	53	48
chr8	56014184	56021878	+	53	45
chr9	27573923	27575847	+	53	47
chr9	80294954	80299264	+	53	33
chr9	129410714	129413464	-	53	48
chr10	18545663	18551889	-	53	42
chr11	63444660	63444869	-	53	52
chr14	102506478	102509749	-	53	38
chr14	105978433	105978519	-	53	53
chr16	81578965	81580213	+	53	48
chr18	40950193	40950289	-	53	49
chr19	41611968	41614415	-	53	47
chr20	4777110	4778788	-	53	45
chr20	6786125	6787596	-	53	51
chr22	37463775	37466965	-	53	49
chrX	48903640	48904022	-	53	47
chrX	101001371	101008566	+	53	47
chr1	144068911	144069337	-	52	48
chr1	144069316	144073018	+	52	48
chr2	43278201	43291459	+	52	48
chr2	151782618	151784937	-	52	49
chr2	200840263	200842687	+	52	38
chr3	131460466	131462164	-	52	47
chr6	18416792	18423819	+	52	40
chr6	57779588	57781962	-	52	50
chr6	127701612	127703533	-	52	45
chr7	76447562	76449349	+	52	49
chr8	9678736	9690313	+	52	49
chr8	139719739	139727291	-	52	43
chr9	110904849	110910059	-	52	45
chr10	102388754	102394088	-	52	45
chr11	44083278	44084237	+	52	50
chr11	117929979	117971269	-	52	44
chr12	55738216	55743016	-	52	35
chr12	56193957	56201960	-	52	42
chr12	121533744	121541309	+	52	46
chr12	123444985	123450335	+	52	34
chr14	31210008	31210336	-	52	26
chr15	44664048	44665580	+	52	43
chr15	78916621	78921029	-	52	47
chr17	44392474	44394533	-	52	47
chr17	64919502	64921935	+	52	47
chr19	1982321	1985029	-	52	48
chr19	18289080	18292607	-	52	43
chr19	21066689	21072718	+	52	39
chr19	41880446	41882811	-	52	46
chr19	44995891	45001448	-	52	44
chr22	35428078	35443342	-	52	45
chr22	38702230	38704680	-	52	47
chrX	20155280	20158931	+	52	47
chrX	53687716	53694014	-	52	41
chr1	52625335	52628522	-	51	44
chr1	119908193	119911533	-	51	41
chr1	208904808	208904927	+	51	50
chr2	69441482	69443618	-	51	46
chr2	186405356	186408544	-	51	39
chr3	56725794	56726184	+	51	49
chr3	68637126	68637271	+	51	51
chr3	119421736	119428591	-	51	40
chr4	19077833	19078110	-	51	50
chr4	142022488	142023558	-	51	47
chr5	31430979	31431389	+	51	46
chr5	31445752	31446665	+	51	43
chr6	35340609	35341673	+	51	42
chr6	38155554	38160247	+	51	48
chr8	9676051	9676453	-	51	49
chr8	56961612	56997245	+	51	45
chr8	103386894	103388460	+	51	45
chr9	75183151	75187906	+	51	46
chr10	28335302	28336736	+	51	36
chr10	30936675	30941459	-	51	45
chr12	6471481	6474445	+	51	42
chr12	49122452	49127630	-	51	43
chr14	24243105	24244449	+	51	48
chr14	68038852	68040574	+	51	45
chr14	103504150	103510160	+	51	47
chr15	45586310	45587311	-	51	47
chr16	28094423	28096616	+	51	48
chr16	47239102	47241026	-	51	49
chr16	66713641	66714678	-	51	42
chr17	78646151	78647351	+	51	42
chr19	10644848	10646428	-	51	44
chr19	36173985	36180856	-	51	43
chr22	37590160	37592416	+	51	46
chrY	21267501	21271798	+	51	30
chr1	36182134	36187098	+	50	46
chr1	146409621	146412944	+	50	35
chr1	182889783	182898750	+	50	46
chr1	227722211	227726890	-	50	41
chr2	28357522	28359134	-	50	42
chr2	218213926	218215872	+	50	40
chr2	218370725	218374754	+	50	43
chr3	49433467	49437799	+	50	42
chr4	25709926	25716106	-	50	37
chr4	125622241	125622461	+	50	48
chr5	83037066	83040712	-	50	42
chr5	157079458	157085302	-	50	42
chr5	179543392	179550515	-	50	43
chr7	155706925	155718511	-	50	42
chr8	96644102	96645073	-	50	42
chr9	80668692	80669802	-	50	38
chr9	80923165	81194715	+	50	43
chr9	97864926	97879587	-	50	40
chr10	72355321	72363965	-	50	39
chr10	100540279	100543840	+	50	40
chr11	107309449	107309972	+	50	48
chr12	121234355	121237672	-	50	50
chr13	27059297	27063595	+	50	47
chr14	68007052	68008460	+	50	47
chr14	69773988	69775356	+	50	43
chr16	8668606	8673095	+	50	46
chr16	16145538	16149548	+	50	44
chr16	30070500	30075263	+	50	46
chr17	1630389	1633571	+	50	41
chr22	29499325	29502902	+	50	46
chrX	56609852	56612417	+	50	36
chrY	20906102	20912816	+	50	38
chr1	91785512	91787875	+	49	39
chr1	92821692	92831985	-	49	38
chr1	104885768	104886045	-	49	45
chr2	48516162	48519128	+	49	44
chr2	105351642	105352875	-	49	41
chr2	186175621	186184175	-	49	44
chr3	31643877	31647702	+	49	42
chr3	196445164	196454080	-	49	37
chr4	2734543	2737919	+	49	45
chr4	38701647	38704427	+	49	44
chr4	141512604	141516401	+	49	43
chr4	141526259	141532840	+	49	44
chr5	119404725	119405181	-	49	42
chr5	154801459	154805647	+	49	45
chr6	16295153	16297174	+	49	36
chr6	31847825	31852618	+	49	35
chr7	6404559	6407807	-	49	44
chr7	105120317	105125431	+	49	42
chr7	105134644	105145295	+	49	45
chr7	105343161	105344972	+	49	47
chr9	20342855	20343181	+	49	42
chr9	80309821	80313051	+	49	31
chr11	18665595	18666292	+	49	47
chr11	25451452	25452321	-	49	48
chr11	57701258	57702902	+	49	46
chr11	79500601	79500775	+	49	45
chr12	11384484	11391201	+	49	33
chr12	67680012	67685552	+	49	40
chr14	24243251	24248133	-	49	42
chr14	69046055	69050853	-	49	41
chr14	102076162	102080624	+	49	43
chr14	103332405	103333541	-	49	42
chr15	64719617	64727249	+	49	36
chr16	27364823	27367936	+	49	41
chr16	30135559	30182675	-	49	48
chr16	31011946	31032763	-	49	39
chr16	70213032	70218517	+	49	49
chr16	81520638	81523581	+	49	44
chr17	18210290	18212945	+	49	39
chr17	45144447	45146540	-	49	42
chr17	81572386	81575649	-	49	43
chr19	13845758	13846463	-	49	44
chr20	29879502	29879948	+	49	45
chr20	35769878	35771275	+	49	43
chr20	49926679	49926814	+	49	46
chr22	30436249	30437488	+	49	32
chrX	56577306	56579791	+	49	45
chrX	77804730	77814095	-	49	36
chrX	148052759	148052921	+	49	47
chrY	2741418	2743064	-	49	42
chrY	20955147	20979556	+	49	38
chr1	158996730	158997206	-	48	43
chr1	168201697	168202114	+	48	46
chr2	43302042	43306429	-	48	42
chr2	43336115	43340986	-	48	40
chr2	74112223	74116635	+	48	37
chr2	203739986	203747796	+	48	45
chr3	42007073	42012288	-	48	42
chr3	49672183	49673951	-	48	38
chr3	108223923	108225659	+	48	40
chr4	82807671	82813025	-	48	37
chr6	89324006	89326309	-	48	41
chr6	120236656	120281704	-	48	47
chr7	75279396	75280533	-	48	47
chr9	80386600	80394138	+	48	35
chr9	84029082	84029253	+	48	47
chr9	131560999	131567806	+	48	42
chr10	72235895	72243489	+	48	37
chr10	99759240	99765693	+	48	40
chr10	124000260	124000755	+	48	42
chr11	88256883	88263081	-	48	41
chr11	121438190	121452068	-	48	42
chr14	57262969	57268371	-	48	41
chr14	92122079	92128898	+	48	43
chr15	40758351	40763078	-	48	44
chr16	67679229	67683327	-	48	44
chr16	69086806	69089136	-	48	43
chr17	17837165	17839551	+	48	41
chr17	62604274	62607426	+	48	42
chr17	68202061	68205467	-	48	45
chrX	24083200	24128440	-	48	44
chrX	87151263	87151407	-	48	46
chrX	149772249	149772831	+	48	44
chrY	665121	943875	+	48	46
chrY	14941023	14941306	-	48	45
chr1	16246088	16246831	-	47	43
chr1	36398036	36400432	+	47	43
chr1	154938191	154939640	+	47	41
chr1	180816677	180817977	+	47	37
chr2	19891123	19896305	+	47	41
chr2	65272024	65274994	+	47	40
chr2	73740236	73747279	-	47	41
chr2	152747412	152751210	+	47	42
chr2	157406946	157409046	+	47	47
chr2	185980959	185987542	-	47	36
chr3	196943641	196944917	+	47	38
chr4	60169776	60169983	+	47	45
chr4	82815120	82818022	-	47	41
chr5	76733166	76735766	+	47	39
chr5	88826418	88830580	+	47	35
chr5	150557019	150558211	+	47	46
chr6	33061548	33064525	-	47	35
chr6	87731264	87733014	-	47	37
chr7	17748370	17753325	-	47	31
chr8	9658617	9664645	+	47	44
chr8	48007141	48008350	-	47	36
chr9	37344293	37347585	+	47	42
chr9	80569296	80578599	+	47	28
chr9	137248082	137249013	+	47	39
chr10	58267993	58268891	+	47	44
chr10	92669854	92674123	-	47	37
chr11	65385422	65386435	-	47	40
chr11	73970380	73973866	-	47	44
chr12	56340738	56341348	-	47	37
chr12	112402025	112404896	-	47	44
chr13	74134972	74137516	+	47	38
chr13	84529035	84529352	+	47	46
chr14	22514391	22515356	-	47	42
chr15	31385920	31388888	+	47	39
chr15	75217333	75220069	+	47	39
chr17	1565903	1569033	-	47	37
chr17	64497224	64498120	-	47	37
chr17	81578940	81586283	-	47	41
chr19	18991542	18992569	+	47	46
chr19	43720557	43727151	-	47	39
chr20	44294499	44298981	-	47	36
chr20	62968170	62969548	+	47	41
chr21	44007327	44012190	-	47	41
chr22	41666703	41672182	+	47	38
chrX	22005127	22019026	+	47	39
chrX	74569887	74572924	-	47	41
chr1	19300895	19301976	-	46	41
chr1	76699571	76701005	+	46	43
chr1	119013015	119016545	-	46	33
chr1	156802403	156803382	-	46	42
chr1	178590644	178593071	+	46	39
chr1	197201484	197203136	+	46	38
chr1	235011363	235014340	+	46	36
chr2	25360779	25363379	+	46	40
chr2	43459857	43460683	+	46	44
chr2	43487569	43497321	-	46	40
chr2	100579195	100589029	+	46	38
chr3	126947845	126960398	+	46	39
chr3	127689065	127689447	-	46	31
chr4	151016212	151018401	+	46	41
chr4	164733772	164742490	+	46	46
chr5	70087938	70089297	-	46	44
chr5	149530577	149532039	+	46	37
chr5	172209645	172212955	-	46	41
chr7	99470850	99472634	-	46	26
chr7	105199195	105200043	+	46	43
chr7	105346285	105353365	+	46	42
chr7	155768631	155773724	-	46	43
chr8	9692975	9696803	+	46	40
chr9	6507280	6510499	+	46	40
chr9	80426597	80431191	+	46	31
chr9	110938193	110941565	-	46	41
chr10	5763790	5764865	-	46	38
chr10	30844769	30845167	-	46	40
chr10	133425050	133429676	+	46	44
chr11	1523552	1526897	-	46	44
chr11	2287826	2288149	+	46	43
chr11	60128915	60129016	-	46	44
chr11	66980140	66980346	-	46	43
chr11	107966551	107968145	+	46	34
chr12	9762729	9765562	-	46	41
chr12	32215396	32223453	+	46	39
chr12	56662072	56662799	+	46	40
chr12	111413078	111416332	+	46	42
chr15	22295554	22299614	+	46	32
chr16	3962652	3963027	-	46	38
chr16	4662392	4663854	-	46	41
chr16	71427863	71428084	-	46	44
chr16	81594263	81596776	-	46	41
chr17	8119149	8119902	+	46	45
chr17	39569996	39575694	+	46	41
chr17	81876285	81878424	-	46	37
chr19	20812556	20819983	+	46	37
chrX	20183841	20188116	+	46	42
chrX	44741991	44742084	+	46	43
chrY	7383902	7385365	+	46	41
GL000194.1	53592	54788	-	46	41
KI270706.1	21692	29651	-	46	43
chr1	143727877	143729376	-	45	40
chr1	178660955	178669240	+	45	32
chr1	212713981	212721506	-	45	32
chr1	226622394	226625255	+	45	35
chr2	31860778	31864539	-	45	41
chr2	43307930	43308731	+	45	39
chr2	53019369	53043922	-	45	25
chr2	152753720	152754200	-	45	42
chr5	10690742	10696245	-	45	37
chr5	54557040	54567718	+	45	39
chr5	119256303	119260003	+	45	34
chr6	31852462	31853676	-	45	37
chr6	89352963	89354831	+	45	40
chr7	50411222	50412460	+	45	41
chr7	76517194	76521343	+	45	40
chr8	42831252	42836639	-	45	34
chr9	120895378	120901407	+	45	42
chr10	28510165	28519158	-	45	38
chr10	69055723	69057210	-	45	38
chr10	72996157	72999416	-	45	38
chr11	299904	303548	+	45	39
chr11	117979911	117986285	-	45	40
chr11	121439109	121442572	+	45	40
chr12	11315267	11319021	+	45	36
chr12	31847438	31853695	-	45	39
chr14	63586113	63589768	-	45	38
chr14	68003385	68005749	+	45	42
chr16	47214637	47217268	-	45	43
chr16	47272496	47279418	-	45	38
chr16	57299945	57300285	+	45	41
chr17	1562919	1565167	+	45	33
chr17	39864559	39866661	+	45	21
chr19	4881981	4890370	+	45	41
chr19	10647564	10651826	-	45	39
chr22	41666422	41671837	-	45	37
chrX	20163898	20169218	+	45	41
chrX	81352969	81357496	+	45	34
KI270718.1	21066	24461	-	45	35
chr1	1375561	1377726	+	44	39
chr1	21783906	21784993	+	44	35
chr1	90894056	90897646	-	44	41
chr1	162788882	162790544	-	44	39
chr2	97744543	97752227	+	44	40
chr2	186396981	186401176	-	44	34
chr2	203765644	203772433	+	44	35
chr2	234565732	234602907	-	44	43
chr3	138633550	138637600	-	44	38
chr3	196749775	196751335	+	44	41
chr4	34464011	34464105	+	44	42
chr5	75514500	75517531	+	44	41
chr5	81402287	81405728	-	44	38
chr5	83022842	83025695	-	44	39
chr5	149546362	149550505	+	44	41
chr5	172273986	172278168	-	44	34
chr6	27864403	27866469	+	44	42
chr7	5872533	5879713	+	44	35
chr7	123674251	123679935	-	44	39
chr7	142793547	142796154	+	44	28
chr8	60715453	60718483	+	44	36
chr9	7476934	7477038	-	44	43
chr9	37162977	37167676	-	44	39
chr9	129882305	129883692	-	44	36
chr10	74710003	74712445	+	44	35
chr10	92661811	92668743	-	44	30
chr11	62766938	62769510	+	44	36
chr11	65772010	65773855	-	44	38
chr12	31993409	32000345	-	44	41
chr12	71710669	71716188	+	44	33
chr13	20773969	20776561	+	44	42
chr17	1686949	1698609	+	44	43
chr17	5052466	5059498	-	44	38
chr18	35979618	35980947	-	44	39
chr21	42821795	42827262	+	44	30
chr21	43783871	43789175	-	44	40
chr22	36529549	36531272	+	44	35
chr22	38701587	38704593	+	44	39
chrX	26206912	26207120	-	44	43
chrY	12924881	12925291	+	44	38
chr1	47325153	47333701	-	43	34
chr1	91698470	91700990	-	43	33
chr1	168253021	168259849	+	43	39
chr1	183098522	183113302	+	43	34
chr1	204567133	204568146	-	43	41
chr1	204581253	204583907	+	43	42
chr1	204585434	204598747	+	43	38
chr2	43479797	43486314	-	43	41
chr2	97264740	97273320	-	43	40
chr2	226833430	226835240	-	43	38
chr3	10127220	10135012	+	43	34
chr3	49447814	49465212	-	43	40
chr3	57931750	57938914	+	43	35
chr3	136148295	136149634	-	43	43
chr3	184194090	184214559	+	43	40
chr4	98873376	98877328	-	43	37
chr4	141479493	141480181	+	43	36
chr4	173423302	173429205	+	43	28
chr5	69333382	69334627	+	43	43
chr5	71072117	71072821	+	43	41
chr5	76863684	76866647	-	43	36
chr5	80878194	80880284	+	43	39
chr5	131797940	131798446	+	43	40
chr5	142155357	142155787	-	43	36
chr5	150536003	150540498	+	43	39
chr6	30547757	30550007	+	43	37
chr7	72844426	72862604	-	43	40
chr7	123667499	123668971	-	43	35
chr8	70103389	70106499	-	43	40
chr8	97150455	97153022	+	43	37
chr9	80370746	80375543	+	43	32
chr11	65253275	65257163	-	43	40
chr12	113332270	113335136	-	43	36
chr13	48229242	48232032	-	43	36
chr14	22552662	22553584	+	43	38
chr14	50184435	50187380	+	43	39
chr15	84808038	84814570	+	43	31
chr16	47239040	47241979	+	43	36
chr17	28753675	28755764	-	43	37
chr17	50867997	50872537	+	43	38
chr17	64983343	64985998	-	43	39
chr17	81622256	81631118	+	43	37
chr19	2065732	2070403	+	43	37
chr19	8514222	8517413	+	43	37
chr19	46455086	46455548	-	43	41
chr20	3051252	3063717	+	43	39
chr21	5108790	5114236	+	43	40
chr22	36276271	36281265	-	43	39
chr22	40933052	40939219	+	43	41
chr22	47540866	47541141	+	43	41
chrX	71112455	71116981	+	43	39
chrY	2932786	2935199	-	43	39
KI270728.1	1077711	1078992	-	43	41
chr1	153781562	153785526	-	42	37
chr1	159816501	159819976	+	42	34
chr1	180746464	180755863	+	42	35
chr1	185376301	185377993	+	42	37
chr2	20241973	20248643	-	42	39
chr3	38037495	38039106	-	42	28
chr4	1687664	1691615	-	42	34
chr5	70920652	70922160	-	42	35
chr5	123226285	123226532	+	42	38
chr6	24794440	24796670	-	42	40
chr6	85292701	85293226	+	42	39
chr6	87269741	87271452	-	42	35
chr6	144148192	144149966	-	42	32
chr7	998526	1004492	-	42	40
chr7	106077320	106083611	-	42	35
chr8	41916704	41920123	-	42	30
chr9	128810907	128818015	+	42	38
chr10	6581097	6585456	-	42	33
chr10	18658047	18659302	-	42	33
chr10	22531191	22532339	+	42	37
chr10	73369996	73373956	+	42	37
chr10	97457497	97458011	-	42	38
chr10	102105463	102106487	+	42	37
chr11	57819855	57827530	+	42	39
chr11	66613806	66616313	-	42	40
chr11	87331719	87336532	+	42	28
chr11	123048118	123049574	+	42	35
chr11	128828848	128831112	+	42	40
chr12	53064384	53064815	-	42	40
chr14	49897152	49903078	+	42	37
chr14	74738840	74745724	+	42	31
chr14	90381168	90382776	-	42	36
chr14	99111989	99115009	-	42	33
chr15	74048730	74049401	+	42	39
chr16	30348235	30350103	+	42	31
chr16	81672409	81675614	+	42	39
chr16	81700717	81701099	+	42	38
chr18	26393412	26393530	-	42	42
chr18	47631549	47631826	+	42	42
chr19	350260	350629	-	42	39
chr19	27272911	27503984	+	42	41
chr19	44759825	44760044	+	42	38
chr19	53829966	53830180	-	42	6
chr20	33485365	33489475	-	42	34
chr21	44883028	44884294	-	42	36
KI270746.1	36127	36267	+	42	40
chr1	1509949	1511672	-	41	32
chr1	12517933	12524856	+	41	34
chr1	22109010	22111030	+	41	36
chr1	27310575	27314089	+	41	36
chr1	151863675	151870706	-	41	36
chr1	157778912	157781894	-	41	34
chr2	43445684	43446362	-	41	39
chr2	43526426	43529142	-	41	32
chr2	174529587	174533615	-	41	34
chr2	174536968	174539349	-	41	32
chr3	32515151	32524958	+	41	38
chr3	57940133	57942772	+	41	35
chr3	150540665	150541883	-	41	40
chr3	154271109	154272197	-	41	39
chr3	197037365	197038122	+	41	39
chr4	1345187	1345624	+	41	35
chr4	59271965	59272077	+	41	40
chr4	87142111	87146060	+	41	38
chr4	141519036	141524852	+	41	35
chr5	10741315	10744442	-	41	35
chr5	40814777	40821179	-	41	31
chr5	177517241	177519785	+	41	35
chr5	179611608	179614095	+	41	39
chr6	24787302	24790099	+	41	37
chr6	51409026	51409835	-	41	40
chr6	122440648	122442665	+	41	39
chr6	144064737	144066987	+	41	39
chr7	1112024	1121757	-	41	35
chr7	40116521	40125219	+	41	33
chr7	44956727	44958613	+	41	34
chr7	106085353	106090019	-	41	37
chr7	142795932	142796556	-	41	35
chr8	9617998	9620264	-	41	37
chr8	23186542	23189073	-	41	40
chr8	60826836	60833322	+	41	38
chr9	37129555	37131872	-	41	39
chr9	80640412	80644660	+	41	30
chr9	99154780	99157881	+	41	38
chr9	120803172	120812375	-	41	29
chr11	44252136	44255344	+	41	32
chr11	45929381	45929730	-	41	39
chr11	60161215	60163900	-	41	37
chr11	66243800	66244548	+	41	38
chr12	56201056	56202113	+	41	39
chr14	68054884	68058241	+	41	33
chr16	4035568	4038220	+	41	35
chr16	4616684	4617735	+	41	33
chr16	17772821	17772943	-	41	36
chr16	35169329	35169606	-	41	40
chr16	66716298	66719124	-	41	38
chr17	82098529	82101229	+	41	34
chr20	63527084	63527615	+	41	39
chr22	35297500	35298795	-	41	37
chrX	21898163	21914793	+	41	28
chrX	30587687	30590634	-	41	29
chrX	68785264	68786998	+	41	40
chrX	75033117	75039587	-	41	32
chrX	122616810	122616913	-	41	41
GL000008.2	79937	201515	-	41	41
chr1	10391259	10394871	+	40	29
chr1	116070426	116076835	+	40	33
chr1	159910780	159912925	+	40	35
chr1	180688644	180690151	+	40	34
chr2	32353199	32356244	+	40	39
chr2	43324699	43327395	-	40	34
chr2	74985696	74995370	+	40	38
chr2	234480521	234483902	-	40	29
chr3	15553490	15557898	-	40	37
chr3	44976262	44978091	+	40	37
chr3	101581882	101593145	-	40	36
chr3	185938215	185939148	+	40	31
chr4	24514654	24517294	-	40	35
chr4	141482930	141490590	+	40	33
chr5	76834326	76836525	+	40	34
chr5	172035747	172039110	-	40	38
chr6	132720371	132722389	-	40	32
chr7	38241439	38241776	+	40	35
chr7	66975339	66982566	-	40	29
chr8	60681237	60687157	+	40	36
chr10	62097043	62102121	+	40	35
chr12	52000075	52002437	+	40	33
chr14	23921508	23921661	+	40	39
chr14	68151824	68153032	-	40	36
chr14	102591347	102592144	-	40	36
chr14	102732710	102733012	-	40	34
chr14	106014673	106015541	+	40	38
chr15	41116946	41119353	+	40	34
chr15	51819297	51824837	+	40	35
chr15	75456082	75459539	+	40	31
chr16	7875168	7875329	+	40	40
chr16	67938028	67939716	-	40	36
chr16	70099853	70105200	+	40	37
chr17	446075	448122	-	40	36
chr17	49591530	49598321	-	40	35
chr17	50708112	50709887	+	40	32
chr18	76807001	76809285	-	40	35
chr19	4593911	4619894	-	40	30
chr19	6863729	6868275	+	40	34
chr19	40285819	40286362	+	40	32
chr20	13370392	13380165	-	40	31
chr21	33497698	33503362	-	40	32
chrX	53924580	53931106	-	40	35
chrX	94930964	94931123	+	40	39
chr1	23788238	23789321	+	39	34
chr1	32249043	32250023	-	39	29
chr1	151853822	151857080	+	39	36
chr1	151979395	151982853	-	39	34
chr1	161070045	161070728	+	39	35
chr2	7101978	7102748	-	39	37
chr2	43357171	43360385	-	39	34
chr2	65131245	65133510	+	39	38
chr2	68438895	68439946	+	39	9
chr2	101895049	101896352	+	39	34
chr2	230403954	230408320	+	39	36
chr3	129082579	129085237	-	39	35
chr3	193705068	193705457	-	39	36
chr4	13380673	13383809	-	39	33
chr5	123623904	123628643	+	39	32
chr6	7089977	7095715	+	39	32
chr6	34576805	34577813	+	39	36
chr6	90506334	90510651	-	39	28
chr7	1805131	1805478	+	39	39
chr7	2664832	2679247	-	39	36
chr7	6373341	6374052	-	39	10
chr7	8767735	8915869	+	39	38
chr7	50413731	50415832	+	39	34
chr7	70721807	70728615	+	39	32
chr7	106940095	107023300	+	39	30
chr7	148884439	148888473	+	39	36
chr8	9751803	9753254	+	39	36
chr8	67811106	67829801	+	39	38
chr8	97731038	97745752	+	39	29
chr9	93047659	93048552	-	39	38
chr9	110925960	110927850	-	39	34
chr9	122913608	122915441	-	39	34
chr9	122935112	122940328	+	39	34
chr10	96753518	96761879	+	39	21
chr10	112828333	112831160	-	39	36
chr11	1524581	1527630	+	39	33
chr11	67445796	67450653	+	39	34
chr12	32320357	32338939	+	39	33
chr12	90351034	90452813	+	39	39
chr12	108659818	108664751	-	39	37
chr13	40713771	40716893	-	39	31
chr14	21847244	21850976	+	39	27
chr14	33896210	33896427	-	39	39
chr14	68302880	68304181	+	39	35
chr15	84661105	84665784	-	39	33
chr16	31197738	31201458	-	39	38
chr16	56945736	56949788	+	39	33
chr16	81575637	81576409	+	39	33
chr17	67058554	67065170	-	39	36
chr17	77447517	77449287	-	39	34
chr19	1021883	1023616	+	39	29
chr19	1901072	1903929	-	39	30
chr19	6941389	6943335	+	39	36
chr19	12310979	12327311	+	39	36
chr19	17398312	17402494	+	39	35
chr19	17821731	17822997	-	39	31
chr19	34252252	34254524	-	39	32
chr20	56188897	56189190	+	39	39
chr22	17173150	17178661	+	39	31
chr22	36269587	36273201	-	39	29
chr22	39981376	39983418	-	39	36
chrX	101776968	101778181	-	39	38
KI270743.1	14928	199514	+	39	37
chr1	26478243	26485311	+	38	33
chr1	86704695	86716511	-	38	37
chr1	144522926	144523856	-	38	32
chr1	168262824	168264779	+	38	33
chr1	204494983	204495893	+	38	30
chr1	235010222	235011991	-	38	33
chr2	55629535	55633809	+	38	28
chr2	71439859	71443590	+	38	29
chr2	73756817	73757184	+	38	35
chr2	96536164	96536587	-	38	30
chr2	103496757	103496883	+	38	36
chr2	128534425	128578201	+	38	36
chr2	186277999	186283025	-	38	30
chr2	186512695	186517374	+	38	34
chr2	237604315	237605584	+	38	34
chr3	9888606	9890527	-	38	28
chr5	37075139	37079162	-	38	33
chr5	50384545	50387236	-	38	32
chr5	70084238	70086328	-	38	34
chr5	115573561	115575161	-	38	33
chr5	154797242	154797944	-	38	33
chr5	179789197	179793550	-	38	33
chr6	27156734	27159158	+	38	34
chr6	31582739	31585293	+	38	33
chr6	43456778	43461022	+	38	32
chr7	2899707	2901232	-	38	30
