chr12	9700972	9703950	+	50	43
chr12	121234355	121237672	-	50	50
chr12	122897624	122898613	-	50	30
chr12	123409375	123410223	-	50	45
chr13	27059297	27063595	+	50	47
chr13	74016857	74018396	+	50	44
chr14	20342212	20343043	-	50	40
chr16	8668606	8673095	+	50	46
chr16	30070500	30075263	+	50	46
chr16	30135559	30182824	-	50	49
chr16	69085756	69089136	-	50	45
chr17	64842652	64846597	+	50	48
chr20	5652327	5703201	-	50	44
chr21	44874207	44877314	+	50	43
chr22	26830128	26830576	-	50	45
chr22	29499325	29502902	+	50	46
chrX	56609852	56612417	+	50	36
chrY	20906102	20912816	+	50	38
chr1	9648627	9651539	+	49	43
chr1	28122573	28126444	-	49	38
chr1	35193160	35197349	+	49	44
chr1	104885768	104886045	-	49	45
chr2	70138697	70142536	-	49	44
chr3	31643877	31647702	+	49	42
chr3	111665752	111667596	+	49	43
chr3	127682689	127685768	+	49	45
chr3	196445164	196454080	-	49	37
chr4	2734543	2737919	+	49	45
chr4	38701647	38704427	+	49	44
chr4	141512604	141516401	+	49	43
chr4	141526259	141532840	+	49	44
chr5	69852733	69853925	+	49	45
chr5	70864441	70864962	+	49	46
chr5	119404725	119405181	-	49	42
chr6	26285708	26318217	+	49	39
chr6	31847825	31852618	+	49	35
chr6	127687212	127689860	-	49	38
chr7	103149712	103150839	+	49	46
chr9	80309821	80313051	+	49	31
chr9	127931888	127934120	+	49	38
chr10	27543240	27545466	+	49	47
chr10	69105898	69110377	-	49	39
chr10	75208297	75210078	-	49	41
chr10	79827885	79834764	+	49	41
chr10	97457497	97458321	-	49	43
chr11	18665595	18666292	+	49	47
chr11	25451452	25452321	-	49	48
chr11	57701258	57702902	+	49	46
chr11	79500601	79500775	+	49	45
chr12	67680012	67685552	+	49	40
chr14	24243251	24248133	-	49	42
chr14	69046055	69050853	-	49	41
chr14	95499869	95501546	-	49	46
chr14	102076162	102080624	+	49	43
chr14	103332405	103333541	-	49	42
chr15	40758351	40763437	-	49	44
chr15	64719617	64727249	+	49	36
chr15	90502308	90517099	+	49	41
chr16	138863	141087	+	49	43
chr16	27364823	27367936	+	49	41
chr16	31011946	31032763	-	49	39
chr16	70213032	70218517	+	49	49
chr17	18210290	18212945	+	49	39
chr17	40551054	40552690	-	49	41
chr17	45144447	45146540	-	49	42
chr20	29879502	29879948	+	49	45
chr20	49926679	49926814	+	49	46
chr20	51905077	52000977	+	49	44
chr22	30436249	30437488	+	49	32
chrX	1648075	1730944	+	49	47
chrX	56577306	56579791	+	49	45
chrX	77804730	77814095	-	49	36
chrX	148052759	148052921	+	49	47
chrY	2741418	2743064	-	49	42
chrY	20955147	20979556	+	49	38
chr1	36397936	36400432	+	48	44
chr1	62434397	62436108	-	48	40
chr1	145491575	145491981	-	48	42
chr1	149599009	149602211	-	48	43
chr1	158996730	158997206	-	48	43
chr1	225443874	225444860	-	48	37
chr2	74112223	74116635	+	48	37
chr2	183161697	183163399	+	48	46
chr3	49672183	49673951	-	48	38
chr3	53201543	53210896	+	48	39
chr3	57930058	57938914	+	48	37
chr3	196736153	196739626	-	48	35
chr4	82807671	82813025	-	48	37
chr4	188226586	188240061	-	48	43
chr5	109410177	109412562	+	48	43
chr5	181272599	181279794	+	48	42
chr6	2791250	2827049	+	48	38
chr6	87672310	87674850	-	48	42
chr6	89324006	89326309	-	48	41
chr6	120236656	120281704	-	48	47
chr7	44988765	44992803	-	48	39
chr7	75279396	75280533	-	48	47
chr9	62799033	62801456	+	48	44
chr9	84029082	84029253	+	48	47
chr9	129325452	129329324	+	48	40
chr9	131560999	131567806	+	48	42
chr10	6410260	6410921	+	48	43
chr10	46218185	46219678	-	48	41
chr10	72235895	72243489	+	48	37
chr10	99759240	99765693	+	48	40
chr10	119183193	119183500	+	48	44
chr10	124000260	124000755	+	48	42
chr11	88256883	88263081	-	48	41
chr12	112023703	112026568	+	48	42
chr16	21340230	21344125	+	48	39
chr17	68202061	68205467	-	48	45
chr19	41881710	41882811	-	48	42
chr20	31578906	31586416	+	48	36
chr20	38690319	38690446	+	48	46
chrX	24083200	24128440	-	48	44
chrX	47631668	47635213	-	48	37
chrX	87151263	87151407	-	48	46
chrX	149772249	149772831	+	48	44
chrY	14941023	14941306	-	48	45
chr1	16246088	16246831	-	47	43
chr1	173402894	173405496	-	47	41
chr1	205694641	205700834	-	47	35
chr1	234609626	234615081	+	47	41
chr1	234772540	234774228	+	47	36
chr2	19891123	19896305	+	47	41
chr2	43171475	43174989	-	47	38
chr2	73740236	73747279	-	47	41
chr2	106086154	106091200	-	47	39
chr2	157406946	157409046	+	47	47
chr2	185980959	185987542	-	47	36
chr2	226833430	226835522	-	47	41
chr3	4987159	5015025	+	47	35
chr3	22381720	22381816	+	47	43
chr3	196943641	196944917	+	47	38
chr4	25679041	25679132	+	47	47
chr4	60169776	60169983	+	47	45
chr5	100385115	100385655	-	47	46
chr5	108728260	108729319	+	47	39
chr6	32445068	32447522	+	47	39
chr6	33061548	33064525	-	47	35
chr6	47475376	47477230	-	47	36
chr6	53241118	53244217	-	47	44
chr6	87731264	87733014	-	47	37
chr6	89352806	89354831	+	47	41
chr7	17748370	17753325	-	47	31
chr7	142816049	142853763	+	47	26
chr8	38213334	38216927	+	47	42
chr8	48007141	48008350	-	47	36
chr8	144088379	144094766	-	47	38
chr9	64072616	64074261	-	47	42
chr9	66295278	66295688	-	47	47
chr9	80569296	80578599	+	47	28
chr9	137248082	137249013	+	47	39
chr10	5763774	5764865	-	47	39
chr10	58267993	58268891	+	47	44
chr10	72296655	72300188	+	47	41
chr10	92590675	92592966	-	47	44
chr10	92669854	92674123	-	47	37
chr11	65385422	65386435	-	47	40
chr11	73865766	73872599	-	47	42
chr11	128448078	128449386	+	47	40
chr12	9740085	9749406	+	47	38
chr12	56145824	56150437	-	47	45
chr12	56340738	56341348	-	47	37
chr12	112402025	112404896	-	47	44
chr12	124920585	124922842	-	47	31
chr13	27256745	27260396	+	47	40
chr13	84529035	84529352	+	47	46
chr14	22514391	22515356	-	47	42
chr15	32517996	32519707	+	47	42
chr15	75217333	75220069	+	47	39
chr16	2650909	2654864	-	47	40
chr16	57083553	57085617	+	47	43
chr17	1565903	1569033	-	47	37
chr17	38257796	38264854	+	47	43
chr17	64497224	64498120	-	47	37
chr18	9100436	9102495	-	47	41
chr19	43720557	43727151	-	47	39
chr20	44294499	44298981	-	47	36
chr21	44007327	44012190	-	47	41
chr22	41666703	41672182	+	47	38
chr22	49895366	49899487	-	47	42
chrX	22005127	22019026	+	47	39
chrX	71171215	71173501	-	47	39
chrX	74569887	74572924	-	47	41
chr1	76699571	76701005	+	46	43
chr1	119013015	119016545	-	46	33
chr1	146301262	146302746	+	46	43
chr1	148689374	148691937	-	46	44
chr1	156802403	156803382	-	46	42
chr1	178590644	178593071	+	46	39
chr1	194275938	194277844	+	46	28
chr1	197201484	197203136	+	46	38
chr1	235011363	235014340	+	46	36
chr2	100579195	100589029	+	46	38
chr2	177224530	177227527	-	46	38
chr4	10064086	10065991	+	46	39
chr4	151016212	151018401	+	46	41
chr4	164733772	164742490	+	46	46
chr5	69636404	69636849	+	46	44
chr5	70087938	70089297	-	46	44
chr5	148845040	148851883	+	46	41
chr6	3998274	3999775	+	46	38
chr6	101075835	101148271	+	46	43
chr7	99470850	99472634	-	46	26
chr7	100280053	100291295	+	46	45
chr8	106752767	106758964	+	46	40
chr8	112201013	112213701	-	46	46
chr9	6507280	6510499	+	46	40
chr9	35083410	35088064	-	46	40
chr9	62798856	62801364	-	46	42
chr10	102105371	102107497	+	46	41
chr10	133425050	133429676	+	46	44
chr11	2287826	2288149	+	46	43
chr11	4519668	4520862	+	46	40
chr11	60128915	60129016	-	46	44
chr11	66980140	66980346	-	46	43
chr11	107966551	107968145	+	46	34
chr11	118334284	118335190	-	46	44
chr12	9762729	9765562	-	46	41
chr12	56662072	56662799	+	46	40
chr14	53157760	53163783	+	46	32
chr14	75298130	75302248	+	46	36
chr15	22295554	22299614	+	46	32
chr15	99391296	99394210	+	46	33
chr16	71427863	71428084	-	46	44
chr17	8119149	8119902	+	46	45
chr17	16382751	16389533	+	46	39
chr17	39569996	39575694	+	46	41
chr17	81876285	81878424	-	46	37
chr18	2844990	2846886	-	46	39
chr19	13167894	13169215	+	46	36
chr19	13177348	13179407	-	46	34
chr19	18033099	18033436	+	46	42
chr19	20812556	20819983	+	46	37
chr21	32517590	32518552	+	46	44
chr22	41829492	41831214	-	46	42
chrX	44741991	44742084	+	46	43
chrY	7383902	7385365	+	46	41
GL000194.1	53592	54788	-	46	41
KI270706.1	21692	29651	-	46	43
chr1	2576956	2581353	+	45	39
chr1	143727877	143729376	-	45	40
chr1	148682092	148686820	-	45	39
chr1	212713981	212721506	-	45	32
chr1	226622394	226625255	+	45	35
chr1	246670733	246676628	+	45	37
chr2	20444924	20446895	-	45	37
chr2	31860778	31864539	-	45	41
chr2	53019369	53043922	-	45	25
chr2	55132933	55134320	-	45	33
chr2	70141424	70145748	+	45	39
chr2	159316287	159316722	+	45	41
chr4	1345187	1346695	+	45	38
chr5	54557040	54567718	+	45	39
chr5	67239628	67239890	+	45	44
chr5	70844481	70847722	+	45	43
chr5	81892755	81892898	+	45	42
chr5	97073723	97074307	+	45	39
chr5	119256303	119260003	+	45	34
chr6	31852462	31853676	-	45	37
chr7	50411222	50412460	+	45	41
chr7	66846945	66848111	-	45	41
chr7	67254048	67259339	+	45	41
chr7	76517194	76521343	+	45	40
chr7	102479658	102481828	-	45	45
chr7	128631272	128641045	-	45	40
chr8	24289931	24292792	-	45	34
chr8	42831252	42836639	-	45	34
chr9	86354642	86355695	+	45	40
chr9	120895378	120901407	+	45	42
chr10	8974019	8978512	-	45	27
chr10	27242189	27243046	-	45	40
chr10	28510165	28519158	-	45	38
chr10	46837918	46844672	+	45	43
chr10	69055723	69057210	-	45	38
chr10	72996157	72999416	-	45	38
chr10	87482130	87484212	+	45	44
chr11	61376020	61384343	+	45	34
chr11	117979911	117986285	-	45	40
chr11	121439109	121442572	+	45	40
chr12	11315267	11319021	+	45	36
chr12	31847438	31853695	-	45	39
chr14	63586113	63589768	-	45	38
chr15	45586310	45587198	-	45	41
chr15	79951476	79960100	+	45	40
chr16	57299945	57300285	+	45	41
chr17	1562919	1565167	+	45	33
chr17	3920578	3923095	-	45	34
chr17	8874699	8874935	+	45	42
chr17	39864559	39866661	+	45	21
chr17	42532537	42533498	-	45	43
chr18	26393412	26414657	-	45	45
chr19	4881981	4890370	+	45	41
chr19	10647564	10651826	-	45	39
chr21	6127522	6128972	+	45	39
chr22	41455324	41459231	+	45	36
chr22	41666422	41671837	-	45	37
chrX	65266219	65270813	+	45	38
chrX	81352969	81357496	+	45	34
chrY	1775145	1900833	-	45	43
KI270718.1	21066	24461	-	45	35
chr1	1375561	1377726	+	44	39
chr1	21783906	21784993	+	44	35
chr1	43368184	43370044	+	44	39
chr1	90232419	90232624	-	44	43
chr1	90894056	90897646	-	44	41
chr1	145216184	145218445	+	44	43
chr1	145233522	145235776	+	44	41
chr1	149572328	149573634	+	44	39
chr1	149812683	149813133	-	44	40
chr1	162788882	162790544	-	44	39
chr1	203776746	203778175	+	44	40
chr2	38547901	38548211	+	44	39
chr2	138594764	138599659	+	44	36
chr2	142864299	142869496	-	44	37
chr2	167949357	167953639	-	44	39
chr2	203765644	203772433	+	44	35
chr2	234565732	234602907	-	44	43
chr3	138633550	138637600	-	44	38
chr3	171055037	171056066	-	44	41
chr4	34464011	34464105	+	44	42
chr5	81402287	81405728	-	44	38
chr5	83022842	83025695	-	44	39
chr5	172952763	172954449	+	44	36
chr6	144064628	144066987	+	44	42
chr7	5872533	5879713	+	44	35
chr7	38331126	38334954	+	44	38
chr7	70855781	71127397	-	44	42
chr7	123674251	123679935	-	44	39
chr8	22105317	22106618	-	44	40
chr8	102646134	102648119	-	44	39
chr9	7476934	7477038	-	44	43
chr9	136118990	136121742	+	44	37
chr10	74710003	74712445	+	44	35
chr10	92661811	92668743	-	44	30
chr10	96591873	96593308	-	44	40
chr11	62766938	62769510	+	44	36
chr11	65772010	65773855	-	44	38
chr12	9850346	9852980	+	44	37
chr12	31799732	31805235	-	44	41
chr12	31993409	32000345	-	44	41
chr12	47304133	47306257	-	44	39
chr12	54984823	55005875	+	44	41
chr12	71710669	71716188	+	44	33
chr12	98449323	98450992	-	44	38
chr13	20773969	20776561	+	44	42
chr16	29607853	29613012	+	44	41
chr17	1686949	1698609	+	44	43
chr17	5052466	5059498	-	44	38
chr18	35979618	35980947	-	44	39
chr19	863642	865779	+	44	41
chr20	48907262	48911073	-	44	31
chr21	42821795	42827262	+	44	30
chr21	43783871	43789175	-	44	40
chr22	36529549	36531272	+	44	35
chr22	38701587	38704593	+	44	39
chr22	41409899	41417667	-	44	41
chrX	13089351	13091968	-	44	37
chrX	26206912	26207120	-	44	43
chrX	44869691	44872994	-	44	41
chrX	107651032	107655130	-	44	35
chrY	1883267	2157119	+	44	41
chrY	12924881	12925291	+	44	38
chrY	13245694	13247592	+	44	43
chr1	31132158	31145239	+	43	41
chr1	37490528	37492527	+	43	27
chr1	40159631	40161257	-	43	39
chr1	47325153	47333701	-	43	34
chr1	83205798	83205976	+	43	41
chr1	156505500	156507342	+	43	38
chr1	161046186	161046835	+	43	39
chr1	168253021	168259849	+	43	39
chr1	204567133	204568146	-	43	41
chr1	204581253	204583907	+	43	42
chr1	204585434	204598747	+	43	38
chr2	7745817	7750070	+	43	27
chr2	33564874	33567980	+	43	34
chr2	88863040	88866568	-	43	25
chr2	97264740	97273320	-	43	40
chr2	100577055	100577787	+	43	42
chr2	241102633	241104932	+	43	34
chr3	10127220	10135012	+	43	34
chr3	49447814	49465212	-	43	40
chr3	53276532	53282844	-	43	39
chr3	184194090	184214559	+	43	40
chr4	77077733	77082350	-	43	38
chr4	141479493	141480181	+	43	36
chr4	173423302	173429205	+	43	28
chr5	69333382	69334627	+	43	43
chr5	70216105	70216464	-	43	38
chr5	71072117	71072821	+	43	41
chr5	71134908	71136187	-	43	41
chr5	80878194	80880284	+	43	39
chr5	131797940	131798446	+	43	40
chr5	142155357	142155787	-	43	36
chr6	87670275	87674262	+	43	36
chr6	132718510	132722389	-	43	34
chr7	5608760	5610466	+	43	31
chr7	66974448	66982566	-	43	32
chr7	72844426	72862604	-	43	40
chr7	123667499	123668971	-	43	35
chr8	11839305	11840020	+	43	40
chr8	38900395	38901217	+	43	35
chr8	70103389	70106499	-	43	40
chr9	87992862	87993044	-	43	42
chr10	9009297	9012983	-	43	23
chr11	59072432	59076085	-	43	35
chr11	61078407	61081297	-	43	31
chr11	64239075	64240935	-	43	40
chr11	65253275	65257163	-	43	40
chr11	66252780	66256957	+	43	39
chr11	122961515	122962320	+	43	39
chr14	22552662	22553584	+	43	38
chr15	30132286	30134336	+	43	37
chr15	84808038	84814570	+	43	31
chr16	4300303	4308917	-	43	38
chr16	69944251	69946736	+	43	37
chr16	88866916	88871200	-	43	35
chr17	5249168	5254355	+	43	29
chr17	28645541	28648158	+	43	40
chr17	28753675	28755764	-	43	37
chr19	2065732	2070403	+	43	37
chr19	36670994	36680092	+	43	37
chr19	46455086	46455548	-	43	41
chr19	49627097	49634574	+	43	39
chr20	3051252	3063717	+	43	39
chr22	36276271	36281265	-	43	39
chr22	40933052	40939219	+	43	41
chr22	47540866	47541141	+	43	41
chrX	71112455	71116981	+	43	39
chrX	79390885	79393042	+	43	36
chrX	80831926	80837004	+	43	31
chrY	1711271	1716134	-	43	37
chrY	2932786	2935199	-	43	39
KI270728.1	1077711	1078992	-	43	41
chr1	110645641	110646107	-	42	31
chr1	110679884	110682064	-	42	33
chr1	120842137	120845637	+	42	40
chr1	146249208	146251756	-	42	39
chr1	149556677	149564005	+	42	40
chr1	153781562	153785526	-	42	37
chr1	159816501	159819976	+	42	34
chr1	207318870	207321312	-	42	40
chr2	20241973	20248643	-	42	39
chr2	70128736	70133528	-	42	31
chr2	173965716	173967730	+	42	36
chr2	181411859	181417507	+	42	35
chr2	183174046	183174665	-	42	37
chr3	38037495	38039106	-	42	28
chr3	48301756	48302328	+	42	38
chr3	52241097	52243343	+	42	34
chr4	1687664	1691615	-	42	34
chr4	1867406	1871009	-	42	34
chr4	77819639	77821723	-	42	35
chr4	87141070	87146060	+	42	39
chr4	113449977	113451013	-	42	37
chr4	141409039	141410388	+	42	39
chr5	16952127	17016720	-	42	42
chr5	58515619	58521937	+	42	24
chr5	70920652	70922160	-	42	35
chr5	123226285	123226532	+	42	38
chr5	179611608	179614177	+	42	40
chr6	24794440	24796670	-	42	40
chr6	27175689	27200137	+	42	39
chr6	27372367	27373691	-	42	35
chr6	85292701	85293226	+	42	39
chr6	87269741	87271452	-	42	35
chr6	163578668	163583278	+	42	41
chr7	39794064	39795281	+	42	42
chr7	106077320	106083611	-	42	35
chr7	139424847	139433946	-	42	38
chr8	41916704	41920123	-	42	30
chr9	107490623	107494611	+	42	37
chr9	128810907	128818015	+	42	38
chr9	134446404	134446782	-	42	36
chr10	22531191	22532339	+	42	37
chr10	123991156	123991517	+	42	34
chr11	57819855	57827530	+	42	39
chr11	66613806	66616313	-	42	40
chr11	87331719	87336532	+	42	28
chr11	123048118	123049574	+	42	35
chr11	128828848	128831112	+	42	40
chr12	50290821	50313136	+	42	33
chr12	95305509	95309244	+	42	38
chr13	74044415	74047521	+	42	36
chr13	74115367	74120485	+	42	36
chr14	49897152	49903078	+	42	37
chr14	73229119	73231592	+	42	38
chr14	74738840	74745724	+	42	31
chr14	99111989	99115009	-	42	33
chr15	74048730	74049401	+	42	39
chr16	25264143	25269581	+	42	36
chr16	30335379	30336156	+	42	40
chr16	30348235	30350103	+	42	31
chr17	75294956	75300358	+	42	33
chr18	47631549	47631826	+	42	42
chr19	350260	350629	-	42	39
chr19	1441950	1444955	-	42	33
chr19	27272911	27503984	+	42	41
chr20	1430597	1433645	-	42	31
chr20	63524185	63527741	-	42	37
chr21	44883028	44884294	-	42	36
chr22	40973335	41017906	+	42	41
chr22	49934447	49937287	+	42	36
chrX	47440608	47445484	-	42	38
chrX	53180763	53185121	-	42	35
chrX	77895710	77897321	+	42	36
KI270746.1	36127	36267	+	42	40
chr1	1509949	1511672	-	41	32
chr1	12517933	12524856	+	41	34
chr1	22109010	22111030	+	41	36
chr1	27310575	27314089	+	41	36
chr1	151863675	151870706	-	41	36
chr1	157778912	157781894	-	41	34
chr1	247188538	247189813	-	41	39
chr2	43170824	43179375	+	41	36
chr2	46649843	46655953	+	41	36
chr2	70293828	70294943	+	41	38
chr2	174529587	174533615	-	41	34
chr2	174536968	174539349	-	41	32
chr2	240632338	240633622	+	41	37
chr3	32515151	32524958	+	41	38
chr3	57940133	57942772	+	41	35
chr3	150540665	150541883	-	41	40
chr3	154271109	154272197	-	41	39
chr3	197037365	197038122	+	41	39
chr4	59271965	59272077	+	41	40
chr4	141519036	141524852	+	41	35
chr4	189353045	189355243	-	41	30
chr5	40814777	40821179	-	41	31
chr5	70805115	70806323	+	41	37
chr5	177517241	177519785	+	41	35
chr6	24787302	24790099	+	41	37
chr6	26052743	26055786	-	41	36
chr6	51409026	51409835	-	41	40
chr6	122440648	122442665	+	41	39
chr6	170532462	170535076	-	41	40
chr7	38249579	38253648	-	41	36
chr7	40116521	40125219	+	41	33
chr7	44956727	44958613	+	41	34
chr7	106085353	106090019	-	41	37
chr7	142795932	142796556	-	41	35
chr8	8937666	8938066	-	41	40
chr8	23186542	23189073	-	41	40
chr8	60989800	60999563	+	41	31
chr9	80640412	80644660	+	41	30
chr9	99154780	99157881	+	41	38
chr9	120803172	120812375	-	41	29
chr10	6254846	6255684	-	41	33
chr10	96747054	96752334	+	41	20
chr11	44252136	44255344	+	41	32
chr11	60161215	60163900	-	41	37
chr12	56201056	56202113	+	41	39
chr14	65153662	65170300	+	41	30
chr14	77032145	77035193	+	41	36
chr14	105904996	105905490	-	41	19
chr15	52936861	52937091	-	41	41
chr16	17772821	17772943	-	41	36
chr16	35169329	35169606	-	41	40
chr16	66716298	66719124	-	41	38
chr17	4376735	4407018	-	41	36
chr17	7545266	7548676	-	41	28
chr17	68159190	68167386	+	41	35
chr17	82098529	82101229	+	41	34
chr17	83099322	83102766	+	41	34
chr19	19363270	19364878	-	41	38
chr19	47382953	47389585	-	41	38
chr20	3065072	3071448	-	41	36
chr21	42448782	42451866	+	41	33
chr21	42815272	42818668	-	41	37
chr22	35297500	35298795	-	41	37
chr22	41449847	41456374	-	41	35
chrX	21898163	21914793	+	41	28
chrX	30587687	30590634	-	41	29
chrX	68785264	68786998	+	41	40
chrX	75033117	75039587	-	41	32
chrX	122616810	122616913	-	41	41
chrY	21153872	21157071	-	41	28
GL000008.2	79937	201515	-	41	41
chr1	10391259	10394871	+	40	29
chr1	52582344	52586275	-	40	28
chr1	116070426	116076835	+	40	33
chr1	145408707	145411888	-	40	38
chr1	159910780	159912925	+	40	35
chr2	32353199	32356244	+	40	39
chr2	42122827	42134772	+	40	28
chr2	70109116	70111626	+	40	34
chr2	74985696	74995370	+	40	38
chr2	138588276	138593530	+	40	35
chr2	231649262	231700910	+	40	38
chr2	234480521	234483902	-	40	29
chr3	15553490	15557898	-	40	37
chr3	128598159	128602257	-	40	35
chr3	128876823	128879423	-	40	35
chr3	185938215	185939148	+	40	31
chr4	4248346	4250597	+	40	37
chr4	24514654	24517294	-	40	35
chr4	113449622	113450362	+	40	35
chr4	141378537	141381369	+	40	33
chr4	141399622	141404589	+	40	37
chr4	141482930	141490590	+	40	33
chr4	184330307	184330842	+	40	31
chr5	80111224	80111613	-	40	36
chr5	172035747	172039110	-	40	38
chr8	8984670	8997270	+	40	34
chr10	15769007	15772957	-	40	36
chr10	62097043	62102121	+	40	35
chr10	87475201	87477124	+	40	36
chr10	104029276	104031184	+	40	28
chr10	123995310	123997993	-	40	31
chr11	518141	527428	+	40	32
chr11	75754658	75754787	+	40	38
chr11	119063627	119067369	-	40	35
chr12	52000075	52002437	+	40	33
chr13	74057610	74058591	+	40	36
chr13	74094378	74095643	+	40	37
chr14	23921508	23921661	+	40	39
chr14	43300664	43300933	+	40	38
chr14	91447589	91453193	-	40	33
chr14	101945357	101947905	-	40	36
chr14	102732710	102733012	-	40	34
chr14	106014673	106015541	+	40	38
chr15	41116946	41119353	+	40	34
chr15	51819297	51824837	+	40	35
chr15	75456082	75459539	+	40	31
chr16	7875168	7875329	+	40	40
chr16	28418584	28428576	-	40	37
chr16	67938028	67939716	-	40	36
chr16	70099853	70105200	+	40	37
chr17	446075	448122	-	40	36
chr17	35373752	35375525	+	40	37
chr17	49591530	49598321	-	40	35
chr17	50708112	50709887	+	40	32
chr19	4593911	4619894	-	40	30
chr19	6863729	6868275	+	40	34
chr19	7647939	7660391	+	40	34
chr19	13158949	13163015	-	40	35
chr19	40285819	40286362	+	40	32
chr20	13370392	13380165	-	40	31
chr20	51951747	51999331	-	40	33
chr20	62383609	62386278	-	40	24
chrX	53924580	53931106	-	40	35
chrX	94930964	94931123	+	40	39
chr1	184885	185122	-	39	38
chr1	8899203	8902971	-	39	28
chr1	23788238	23789321	+	39	34
chr1	32249043	32250023	-	39	29
chr1	110661646	110662098	+	39	35
chr1	150164896	150168755	+	39	32
chr1	150582935	150587863	-	39	37
chr1	151330529	151337006	-	39	35
chr1	151853822	151857080	+	39	36
chr1	151979395	151982853	-	39	34
chr1	161070045	161070728	+	39	35
chr2	7101978	7102748	-	39	37
chr2	10473972	10564891	-	39	35
chr2	68438895	68439946	+	39	9
chr2	101895049	101896352	+	39	34
chr2	230403954	230408320	+	39	36
chr3	73380642	73380875	-	39	37
chr3	101712075	101717126	+	39	34
chr3	129082579	129085237	-	39	35
chr3	160488680	160494766	-	39	35
chr3	193705068	193705457	-	39	36
chr4	1388051	1391544	+	39	37
chr4	146522438	146523849	+	39	33
chr4	176339823	176342272	+	39	33
chr5	34137336	34142634	-	39	36
chr5	37074739	37079162	-	39	34
chr5	77873874	77887370	+	39	28
chr5	85549968	85550682	+	39	36
chr5	123623904	123628643	+	39	32
chr6	34576805	34577813	+	39	36
chr6	90506334	90510651	-	39	28
chr7	1805131	1805478	+	39	39
chr7	2664832	2679247	-	39	36
chr7	8767735	8915869	+	39	38
chr7	30259574	30263224	+	39	32
chr7	30282035	30284579	-	39	34
chr7	50413731	50415832	+	39	34
chr7	106940095	107023300	+	39	30
chr7	148884439	148888473	+	39	36
chr8	67811106	67829801	+	39	38
chr8	97731038	97745752	+	39	29
chr9	3691891	3693616	+	39	32
chr9	66811156	66851525	-	39	39
chr9	93047659	93048552	-	39	38
chr9	122913608	122915441	-	39	34
chr9	124060611	124225757	+	39	38
chr9	129412470	129415865	+	39	37
chr10	3803690	3807077	+	39	38
chr10	23432927	23433511	+	39	32
chr10	46658244	46674321	+	39	38
chr10	96753518	96761879	+	39	21
chr10	112828333	112831160	-	39	36
chr11	1524581	1527630	+	39	33
chr11	67445796	67450653	+	39	34
chr12	10572812	10576044	+	39	25
chr12	56697001	56712413	-	39	34
chr12	90351034	90452813	+	39	39
chr12	121620956	121626544	-	39	26
chr13	46332886	46341670	-	39	30
chr14	21847244	21850976	+	39	27
chr14	33896210	33896427	-	39	39
chr14	75176691	75178729	+	39	34
chr14	95492063	95498647	-	39	36
chr15	44285699	44288486	-	39	31
chr15	84661105	84665784	-	39	33
chr16	31197738	31201458	-	39	38
chr16	56945736	56949788	+	39	33
chr17	17391874	17394142	+	39	27
chr17	48123587	48126603	+	39	37
chr17	48866583	48868215	+	39	37
chr17	67058554	67065170	-	39	36
chr18	21525449	21529238	-	39	32
chr19	1901072	1903929	-	39	30
chr19	4067121	4077251	-	39	34
chr19	6413137	6413338	-	39	36
chr19	6941389	6943335	+	39	36
chr19	17398312	17402494	+	39	35
chr19	17821731	17822997	-	39	31
chr19	34252252	34254524	-	39	32
chr19	35206886	35207928	+	39	32
chr19	49631539	49635157	-	39	33
chr19	51139308	51141056	+	39	36
chr20	56188897	56189190	+	39	39
chr20	56465725	56468251	-	39	36
chr22	17173150	17178661	+	39	31
chr22	28857019	28882599	-	39	33
chr22	36269587	36273201	-	39	29
chr22	39981376	39983418	-	39	36
chrX	65149305	65157769	+	39	34
chrX	101776968	101778181	-	39	38
KI270743.1	14928	199514	+	39	37
chr1	83170218	83184939	-	38	37
chr1	144522926	144523856	-	38	32
chr1	168262824	168264779	+	38	33
chr1	204494983	204495893	+	38	30
chr1	235010222	235011991	-	38	33
chr2	55629535	55633809	+	38	28
chr2	62228999	62230641	-	38	36
chr2	71439859	71443590	+	38	29
chr2	73756817	73757184	+	38	35
chr2	84907035	84908337	-	38	32
chr2	96536164	96536587	-	38	30
chr2	103496757	103496883	+	38	36
chr2	128534425	128578201	+	38	36
chr2	189765715	189769921	-	38	37
chr2	237604315	237605584	+	38	34
chr2	238500738	238501653	+	38	35
chr3	9888606	9890527	-	38	28
chr3	150402045	150408323	-	38	35
chr3	157137910	157139454	+	38	30
chr5	34133498	34135659	-	38	38
chr5	50384545	50387236	-	38	32
chr5	54310710	54312323	+	38	31
chr5	70084238	70086328	-	38	34
chr5	70279179	70280738	-	38	34
chr5	71069792	71073724	-	38	38
chr5	79687329	79688905	+	38	33
chr5	115573561	115575161	-	38	33
chr5	138544778	138548728	-	38	31
chr5	179789197	179793550	-	38	33
chr6	27156734	27159158	+	38	34
chr6	31582739	31585293	+	38	33
chr6	32548540	32552695	-	38	30
chr6	43456778	43461022	+	38	32
chr7	2899707	2901232	-	38	30
chr7	44069534	44072056	-	38	38
chr7	75075902	75079477	+	38	33
chr7	76318262	76322495	+	38	34
chr7	123670468	123672653	-	38	36
chr8	11839355	11842502	-	38	29
chr8	42336723	42338396	+	38	34
chr8	53959542	53965896	-	38	33
chr8	130044493	130045480	-	38	34
